--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
130.170  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.172  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.173  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.175  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.177  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.179  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.181  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.182  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.184  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.186  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.187  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.189  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.190  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.192  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.194  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.197  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.199  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.200  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.202  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.204  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.205  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.207  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.209  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.210  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.212  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.213  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.215  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.217  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.218  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.220  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.222  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.224  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.226  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.229  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.231  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.233  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.234  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.236  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.238  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.239  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.248  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.318  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.322  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.327  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.333  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.338  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.343  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.350  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.353  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.357  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.363  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.367  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.373  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.377  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.381  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.386  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.440  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.453  000.006  000.006: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.517  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.522  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.601  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.606  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.624  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.628  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.632  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.637  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.641  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.648  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.652  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.656  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.661  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.665  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.670  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.674  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.678  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.684  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.690  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.693  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.696  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.701  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.705  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.711  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.715  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.718  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.722  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.788  000.003  000.003: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.793  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.799  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.803  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.809  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.813  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.817  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.825  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.854  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.859  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.863  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.869  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.887  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.891  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.898  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.902  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.907  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.910  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.913  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.918  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.922  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.944  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.948  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.951  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.956  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.959  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.964  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
130.971  000.001  000.001: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
131.048  000.008  000.008: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
131.057  000.002  000.002: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
131.067  000.008  000.008: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
131.075  000.004  000.004: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
131.087  000.009  000.009: sourcing nvim_exec2() called at ColorScheme Autocommands for "*":0
131.095  004.932  003.285: sourcing nvim_exec2() called at /home/ususstudios/.config/nvim/init.lua:0
131.099  127.681  000.035: sourcing /home/ususstudios/.config/nvim/init.lua
131.108  000.554: sourcing vimrc file(s)
131.407  000.033  000.033: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/filetype.lua
131.725  000.042  000.042: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/syntax/synload.vim
131.774  000.276  000.234: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/syntax/syntax.vim
131.786  000.369: inits 3
133.715  001.928: reading ShaDa
134.669  000.604  000.604: require('vim.filetype.detect')
135.049  000.045  000.045: require('bufferline.state')
135.365  000.077  000.077: require('luasnip.loaders.from_lua')
135.446  000.076  000.076: require('luasnip.loaders.from_snipmate')
135.467  000.951: reading stdin
135.472  000.005: opening buffers
135.526  000.055: BufEnter autocommands
135.528  000.002: editing files in windows
135.700  000.018  000.018: sourcing /home/ususstudios/.local/share/nvim/lazy/todo-comments.nvim/plugin/todo.vim
135.703  000.047  000.030: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
135.708  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
135.714  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.276  000.035  000.035: require('todo-comments.util')
136.284  000.095  000.060: require('todo-comments.config')
136.370  000.058  000.058: require('todo-comments.highlight')
136.372  000.087  000.029: require('todo-comments.jump')
136.375  000.594  000.412: require('todo-comments')
136.448  000.017  000.017: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.451  000.002  000.002: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.454  000.002  000.002: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.461  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.464  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.466  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.472  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.475  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.477  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.510  000.002  000.002: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.513  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.516  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.521  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.524  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.542  000.002  000.002: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.550  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.553  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.555  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.561  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.563  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.565  000.001  000.001: sourcing nvim_exec2() called at VimEnter Autocommands for "*":0
136.692  000.082  000.082: require('vim.treesitter.highlighter')
140.961  004.666: VimEnter autocommands
141.505  000.374  000.374: sourcing /opt/nvim-linux-x86_64/share/nvim/runtime/autoload/provider/clipboard.vim
141.511  000.176: before starting main loop
141.875  000.042  000.042: require('bufferline.pick')
141.922  000.045  000.045: require('bufferline.duplicates')
141.981  000.005  000.005: sourcing nvim_exec2()
141.984  000.061  000.056: require('bufferline.diagnostics')
142.042  000.056  000.056: require('bufferline.models')
142.044  000.260  000.056: require('bufferline.buffers')
142.123  000.048  000.048: require('bufferline.sorters')
142.182  000.053  000.053: require('bufferline.tabpages')
142.242  000.042  000.042: require('bufferline.offset')
142.278  000.033  000.033: require('bufferline.custom_area')
142.438  000.491: first screen update
142.440  000.001: --- NVIM STARTED ---

